[2025-07-24T03:37:20.195+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.226+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.229+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-07-24T03:37:20.261+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): load_all_to_mongo> on 2025-07-24 03:36:52.564661+00:00
[2025-07-24T03:37:20.276+0000] {standard_task_runner.py:60} INFO - Started process 2628 to run task
[2025-07-24T03:37:20.281+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'TechAndUrbanGrowth', 'load_all_to_mongo', 'manual__2025-07-24T03:36:52.564661+00:00', '--job-id', '155', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmppp381ft8']
[2025-07-24T03:37:20.285+0000] {standard_task_runner.py:88} INFO - Job 155: Subtask load_all_to_mongo
[2025-07-24T03:37:20.381+0000] {task_command.py:423} INFO - Running <TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [running]> on host 4c8899e5e1ad
[2025-07-24T03:37:20.517+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='TechAndUrbanGrowth' AIRFLOW_CTX_TASK_ID='load_all_to_mongo' AIRFLOW_CTX_EXECUTION_DATE='2025-07-24T03:36:52.564661+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-07-24T03:36:52.564661+00:00'
[2025-07-24T03:37:20.520+0000] {load_mongo.py:13} INFO - 📦 Conectando a MongoDB...
[2025-07-24T03:37:20.678+0000] {load_mongo.py:21} INFO - Datos urbanización recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.680+0000] {load_mongo.py:22} INFO - Datos calidad aire recibidos: tipo=<class 'list'>, cantidad=35
[2025-07-24T03:37:20.681+0000] {load_mongo.py:23} INFO - Datos población recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.684+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Argentina', 'country_code': 'AR', 'date': 2024, 'urban_population_percent': 92.579, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770484'}: 'year'
[2025-07-24T03:37:21.726+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1985, 'urban_population_percent': 70.933, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774827'}: 'year'
[2025-07-24T03:37:21.727+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1984, 'urban_population_percent': 70.433, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774831'}: 'year'
[2025-07-24T03:37:21.728+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1983, 'urban_population_percent': 69.925, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774834'}: 'year'
[2025-07-24T03:37:21.730+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1982, 'urban_population_percent': 69.414, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774838'}: 'year'
[2025-07-24T03:37:21.731+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1981, 'urban_population_percent': 68.853, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774841'}: 'year'
[2025-07-24T03:37:21.733+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1980, 'urban_population_percent': 68.106, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774845'}: 'year'
[2025-07-24T03:37:21.734+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1979, 'urban_population_percent': 67.346, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774849'}: 'year'
[2025-07-24T03:37:21.736+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1978, 'urban_population_percent': 66.579, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774853'}: 'year'
[2025-07-24T03:37:21.738+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1977, 'urban_population_percent': 65.802, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774857'}: 'year'
[2025-07-24T03:37:21.739+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1976, 'urban_population_percent': 65.018, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774861'}: 'year'
[2025-07-24T03:37:21.740+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1975, 'urban_population_percent': 64.224, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774865'}: 'year'
[2025-07-24T03:37:21.742+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1974, 'urban_population_percent': 63.423, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774873'}: 'year'
[2025-07-24T03:37:21.743+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1973, 'urban_population_percent': 62.614, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774878'}: 'year'
[2025-07-24T03:37:21.744+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1972, 'urban_population_percent': 61.8, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774881'}: 'year'
[2025-07-24T03:37:21.746+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1971, 'urban_population_percent': 60.976, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774885'}: 'year'
[2025-07-24T03:37:21.747+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1970, 'urban_population_percent': 60.266, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774888'}: 'year'
[2025-07-24T03:37:21.748+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1969, 'urban_population_percent': 60.081, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774892'}: 'year'
[2025-07-24T03:37:21.750+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1968, 'urban_population_percent': 59.895, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774894'}: 'year'
[2025-07-24T03:37:21.752+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1967, 'urban_population_percent': 59.709, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774898'}: 'year'
[2025-07-24T03:37:21.753+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1966, 'urban_population_percent': 59.523, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774901'}: 'year'
[2025-07-24T03:37:21.755+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1965, 'urban_population_percent': 59.337, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774904'}: 'year'
[2025-07-24T03:37:21.756+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1964, 'urban_population_percent': 59.15, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774907'}: 'year'
[2025-07-24T03:37:21.758+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1963, 'urban_population_percent': 58.963, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774910'}: 'year'
[2025-07-24T03:37:21.759+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1962, 'urban_population_percent': 58.776, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774912'}: 'year'
[2025-07-24T03:37:21.760+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1961, 'urban_population_percent': 58.588, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774919'}: 'year'
[2025-07-24T03:37:21.762+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Cuba', 'country_code': 'CU', 'date': 1960, 'urban_population_percent': 58.401, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774922'}: 'year'
[2025-07-24T03:37:21.763+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2024, 'urban_population_percent': 72.312, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774925'}: 'year'
[2025-07-24T03:37:21.764+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2023, 'urban_population_percent': 72.006, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774928'}: 'year'
[2025-07-24T03:37:21.766+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2022, 'urban_population_percent': 71.7, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774931'}: 'year'
[2025-07-24T03:37:21.767+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2021, 'urban_population_percent': 71.395, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774933'}: 'year'
[2025-07-24T03:37:21.770+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2020, 'urban_population_percent': 71.09, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774936'}: 'year'
[2025-07-24T03:37:21.772+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2019, 'urban_population_percent': 70.786, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774939'}: 'year'
[2025-07-24T03:37:21.774+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2018, 'urban_population_percent': 70.483, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774942'}: 'year'
[2025-07-24T03:37:21.775+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2017, 'urban_population_percent': 70.181, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774948'}: 'year'
[2025-07-24T03:37:21.777+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2016, 'urban_population_percent': 69.88, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774951'}: 'year'
[2025-07-24T03:37:21.778+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2015, 'urban_population_percent': 69.579, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774953'}: 'year'
[2025-07-24T03:37:21.781+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2014, 'urban_population_percent': 69.28, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774956'}: 'year'
[2025-07-24T03:37:21.783+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2013, 'urban_population_percent': 68.982, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774962'}: 'year'
[2025-07-24T03:37:21.786+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2012, 'urban_population_percent': 68.685, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774969'}: 'year'
[2025-07-24T03:37:21.787+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2011, 'urban_population_percent': 68.389, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774972'}: 'year'
[2025-07-24T03:37:21.789+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2010, 'urban_population_percent': 68.094, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774974'}: 'year'
[2025-07-24T03:37:21.790+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2009, 'urban_population_percent': 67.799, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774977'}: 'year'
[2025-07-24T03:37:21.791+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2008, 'urban_population_percent': 67.502, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774981'}: 'year'
[2025-07-24T03:37:21.793+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2007, 'urban_population_percent': 67.203, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774983'}: 'year'
[2025-07-24T03:37:21.794+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2006, 'urban_population_percent': 66.903, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774986'}: 'year'
[2025-07-24T03:37:21.795+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2005, 'urban_population_percent': 66.601, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774988'}: 'year'
[2025-07-24T03:37:21.796+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2004, 'urban_population_percent': 66.299, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774992'}: 'year'
[2025-07-24T03:37:21.797+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2003, 'urban_population_percent': 65.994, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774995'}: 'year'
[2025-07-24T03:37:21.799+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2002, 'urban_population_percent': 65.689, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.774998'}: 'year'
[2025-07-24T03:37:21.800+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2001, 'urban_population_percent': 65.382, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775000'}: 'year'
[2025-07-24T03:37:21.802+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 2000, 'urban_population_percent': 65.265, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775006'}: 'year'
[2025-07-24T03:37:21.805+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1999, 'urban_population_percent': 65.179, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775009'}: 'year'
[2025-07-24T03:37:21.806+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1998, 'urban_population_percent': 65.092, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775012'}: 'year'
[2025-07-24T03:37:21.807+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1997, 'urban_population_percent': 65.005, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775015'}: 'year'
[2025-07-24T03:37:21.809+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1996, 'urban_population_percent': 64.918, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775018'}: 'year'
[2025-07-24T03:37:21.810+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1995, 'urban_population_percent': 64.831, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775020'}: 'year'
[2025-07-24T03:37:21.811+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1994, 'urban_population_percent': 64.744, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775026'}: 'year'
[2025-07-24T03:37:21.812+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1993, 'urban_population_percent': 64.656, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775029'}: 'year'
[2025-07-24T03:37:21.813+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1992, 'urban_population_percent': 64.569, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775032'}: 'year'
[2025-07-24T03:37:21.814+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1991, 'urban_population_percent': 64.482, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775035'}: 'year'
[2025-07-24T03:37:21.816+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1990, 'urban_population_percent': 63.079, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775038'}: 'year'
[2025-07-24T03:37:21.817+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1989, 'urban_population_percent': 61.45, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775041'}: 'year'
[2025-07-24T03:37:21.820+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1988, 'urban_population_percent': 59.798, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775044'}: 'year'
[2025-07-24T03:37:21.821+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1987, 'urban_population_percent': 58.118, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775050'}: 'year'
[2025-07-24T03:37:21.823+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1986, 'urban_population_percent': 56.422, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775053'}: 'year'
[2025-07-24T03:37:21.824+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1985, 'urban_population_percent': 54.71, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775056'}: 'year'
[2025-07-24T03:37:21.825+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1984, 'urban_population_percent': 52.99, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775059'}: 'year'
[2025-07-24T03:37:21.826+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1983, 'urban_population_percent': 51.257, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775061'}: 'year'
[2025-07-24T03:37:21.828+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1982, 'urban_population_percent': 49.524, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775064'}: 'year'
[2025-07-24T03:37:21.829+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1981, 'urban_population_percent': 47.793, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775067'}: 'year'
[2025-07-24T03:37:21.830+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1980, 'urban_population_percent': 46.759, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775070'}: 'year'
[2025-07-24T03:37:21.832+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1979, 'urban_population_percent': 45.935, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775072'}: 'year'
[2025-07-24T03:37:21.833+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1978, 'urban_population_percent': 45.115, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775075'}: 'year'
[2025-07-24T03:37:21.835+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1977, 'urban_population_percent': 44.297, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775078'}: 'year'
[2025-07-24T03:37:21.837+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Dominica', 'country_code': 'DM', 'date': 1976, 'urban_population_percent': 43.484, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775081'}: 'year'
